,index,Word,Tag,sentence_id
20222,21732,Thiên,O,1510
20223,21733,đường,O,1510
20224,21734,của,O,1510
20225,21735,cs!,O,1510
20226,21737,E,O,1511
20227,21738,thầy,O,1511
20228,21739,à,O,1511
20229,21741,Trung,O,1512
20230,21742,-,O,1512
20231,21743,MTP,O,1512
20232,21745,Đề,O,1513
20233,21746,nghị,O,1513
20234,21747,"17,",O,1513
20235,21748,"22,23,32",O,1513
20236,21749,đến,O,1513
20237,21750,phà,B-T,1513
20238,21751,vài,I-T,1513
20239,21752,hơi,I-T,1513
20240,21753,vào,I-T,1513
20241,21754,mẹt,I-T,1513
20242,21755,tk,B-T,1513
20243,21756,này,O,1513
20244,21757,để,O,1513
20245,21758,nó,B-T,1513
20246,21759,đi,O,1513
20247,21760,cách,O,1513
20248,21761,ly,O,1513
20249,21762,thế,O,1513
20250,21763,giới,O,1513
20251,21764,hẳn,O,1513
20252,21765,đi.,O,1513
20253,21767,tinh,O,1514
20254,21768,thần,O,1514
20255,21769,ko,O,1514
20256,21770,sợ,O,1514
20257,21771,vợ,O,1514
20258,21773,Thành,O,1515
20259,21774,Đạt,O,1515
20260,21775,HN,O,1515
20261,21776,rồi,O,1515
20262,21777,á,O,1515
20263,21779,Đc,O,1516
20264,21780,=)),O,1516
20265,21782,Giốg,O,1517
20266,21783,c,O,1517
20267,21784,haha,O,1517
20268,21786,Ý,O,1518
20269,21787,thức?,O,1518
20270,21789,Me,O,1519
20271,21790,too,O,1519
20272,21791,:))),O,1519
20273,21793,Bó,O,1520
20274,21794,tay,O,1520
20275,21795,Anh,O,1520
20276,21796,phóng,O,1520
20277,21797,viên🙈,O,1520
20278,21799,Khi,O,1521
20279,21800,còn,O,1521
20280,21801,ngồi,O,1521
20281,21802,ghế,O,1521
20282,21803,"cao,",O,1521
20283,21804,chúng,B-T,1521
20284,21805,nó,I-T,1521
20285,21806,kiêu,O,1521
20286,21807,"căng,",O,1521
20287,21808,hợm,O,1521
20288,21809,"hĩnh,",O,1521
20289,21810,còn,O,1521
20290,21811,viết,B-T,1521
20291,21812,sách,I-T,1521
20292,21813,dạy,I-T,1521
20293,21814,người.,I-T,1521
20294,21815,Tự,O,1521
20295,21816,mình,O,1521
20296,21817,cho,O,1521
20297,21818,mình,O,1521
20298,21819,là,O,1521
20299,21820,vĩ,O,1521
20300,21821,"đại,",O,1521
20301,21822,là,O,1521
20302,21823,quang,O,1521
20303,21824,vinh.,O,1521
20304,21825,Đến,O,1521
20305,21826,khi,O,1521
20306,21827,cháy,O,1521
20307,21828,nhà,O,1521
20308,21829,mới,O,1521
20309,21830,ra,O,1521
20310,21831,mặt,O,1521
20311,21832,chuột.,O,1521
20312,21833,Cũng,O,1521
20313,21834,bởi,O,1521
20314,21835,dân,O,1521
20315,21836,ta,O,1521
20316,21837,ngu,B-T,1521
20317,21838,quá,I-T,1521
20318,21839,"lợn,",I-T,1521
20319,21840,nên,O,1521
20320,21841,để,O,1521
20321,21842,chúng,B-T,1521
20322,21843,nó,I-T,1521
20323,21844,dễ,O,1521
20324,21845,làm,O,1521
20325,21846,quan.,O,1521
20326,21847,Cũng,O,1521
20327,21848,bởi,O,1521
20328,21849,cái,O,1521
20329,21850,thể,O,1521
20330,21851,chế,O,1521
20331,21852,độc,O,1521
20332,21853,"tài,",O,1521
20333,21854,độc,O,1521
20334,21855,đảng,O,1521
20335,21856,nên,O,1521
20336,21857,mới,O,1521
20337,21858,tạo,O,1521
20338,21859,ra,O,1521
20339,21860,một,O,1521
20340,21861,chế,O,1521
20341,21862,độ,O,1521
20342,21863,bốc,B-T,1521
20343,21864,phét,I-T,1521
20344,21865,ăn,I-T,1521
20345,21866,tiền,I-T,1521
20346,21867,mà,O,1521
20347,21868,ăn,O,1521
20348,21869,to,O,1521
20349,21870,đến,O,1521
20350,21871,mức,O,1521
20351,21872,chúng,O,1521
20352,21873,ta,O,1521
20353,21874,ko,O,1521
20354,21875,thể,O,1521
20355,21876,tưởng,O,1521
20356,21877,tượng,O,1521
20357,21878,được.,O,1521
20358,21880,Bùn,O,1522
20359,21882,Dân,B-T,1523
20360,21883,đen,I-T,1523
20361,21884,ăn,I-T,1523
20362,21885,lồn,I-T,1523
20363,21886,hết,O,1523
20364,21887,"rồi,",O,1523
20365,21888,đkm,B-T,1523
20366,21889,:D,O,1523
20367,21891,:'(,O,1524
20368,21892,Vãi,B-T,1524
20369,21893,nồi,I-T,1524
20370,21894,!,O,1524
20371,21896,Vâng,O,1525
20372,21897,đây,O,1525
20373,21898,là,O,1525
20374,21899,cách,O,1525
20375,21900,để,O,1525
20376,21901,có,O,1525
20377,21902,bộ,O,1525
20378,21903,tóc,O,1525
20379,21904,đẹp,O,1525
20380,21905,ạ,O,1525
20381,21906,🤣,O,1525
20382,21908,Con,B-T,1526
20383,21909,này,I-T,1526
20384,21910,nước,O,1526
20385,21911,ngoài,O,1526
20386,21912,người,O,1526
20387,21913,ta,O,1526
20388,21914,đang,O,1526
20389,21915,lên,B-T,1526
20390,21916,án,I-T,1526
20391,21917,nó:,B-T,1526
20392,21918,con,B-T,1526
20393,21919,rối,I-T,1526
20394,21920,của,O,1526
20395,21921,phe,O,1526
20396,21922,cánh,O,1526
20397,21923,tả(thủ,B-T,1526
20398,21924,đoạn,I-T,1526
20399,21925,luôn,O,1526
20400,21926,là,O,1526
20401,21927,đánh,O,1526
20402,21928,lạc,O,1526
20403,21929,hướng,O,1526
20404,21930,và,O,1526
20405,21931,che,B-T,1526
20406,21932,mắt,I-T,1526
20407,21933,tình,O,1526
20408,21934,hình,O,1526
20409,21935,chính,O,1526
20410,21936,trị,O,1526
20411,21937,TG),O,1526
20412,21938,nhờ,O,1526
20413,21939,những,O,1526
20414,21940,buổi,O,1526
20415,21941,tuyên,O,1526
20416,21942,truyền,O,1526
20417,21943,mà,O,1526
20418,21944,gia,O,1526
20419,21945,đình,O,1526
20420,21946,nó,B-T,1526
20421,21947,ngốn,O,1526
20422,21948,cả,O,1526
20423,21949,đống,O,1526
20424,21950,tiền.,O,1526
20425,21951,Mà,O,1526
20426,21952,các,O,1526
20427,21953,nước,O,1526
20428,21954,ô,O,1526
20429,21955,nhiễm,O,1526
20430,21956,như,O,1526
20431,21957,TQ,O,1526
20432,21958,vs,O,1526
20433,21959,Ấn,O,1526
20434,21960,Độ,O,1526
20435,21961,thì,O,1526
20436,21962,đéo,B-T,1526
20437,21963,bao,O,1526
20438,21964,giờ,O,1526
20439,21965,ghé,O,1526
20440,21966,tới.,O,1526
20441,21968,Chị,O,1527
20442,21969,3,O,1527
20443,21970,nói,O,1527
20444,21971,nghe,O,1527
20445,21972,hay,O,1527
20446,21973,"quá,",O,1527
20447,21974,tiếng,O,1527
20448,21975,dì,O,1527
20449,21976,3,O,1527
20450,21977,hát,O,1527
20451,21978,cải,O,1527
20452,21979,lương,O,1527
20453,21980,chắt,O,1527
20454,21981,ngọt,O,1527
20455,21982,lắm,O,1527
20456,21984,Chỉ,O,1528
20457,21985,biết,O,1528
20458,21986,nói,O,1528
20459,21987,là.....,O,1528
20460,21988,rất,O,1528
20461,21989,viêt,O,1528
20462,21990,nam,O,1528
20463,21992,Tủnn,O,1529
20464,21993,Tủnn,O,1529
20465,21994,đú,B-T,1529
20466,21995,vcl,I-T,1529
20467,21996,=)),O,1529
20468,21998,Thật,B-T,1530
20469,21999,là,I-T,1530
20470,22000,nhục,I-T,1530
20471,22001,nhã,I-T,1530
20472,22003,Các,O,1531
20473,22004,bạn,O,1531
20474,22005,nghe,O,1531
20475,22006,câu,O,1531
20476,22007,chuyện,O,1531
20477,22008,về,O,1531
20478,22009,vali,O,1531
20479,22010,tiền,O,1531
20480,22011,của,O,1531
20481,22012,người,O,1531
20482,22013,tày,O,1531
20483,22014,chưa,O,1531
20484,22015,??,O,1531
20485,22017,duma,B-T,1532
20486,22018,xem,O,1532
20487,22019,ghê,O,1532
20488,22020,hết,O,1532
20489,22021,cả,O,1532
20490,22022,người😅😅,O,1532
20491,22024,Ae,O,1533
20492,22025,sống,O,1533
20493,22026,chậm,O,1533
20494,22027,lại,O,1533
20495,22028,đi,O,1533
20496,22029,😁,O,1533
20497,22031,Fan,O,1534
20498,22032,tên,O,1534
20499,22033,K,O,1534
20500,22034,coi,O,1534
20501,22035,bộ,O,1534
20502,22036,cmt,O,1534
20503,22037,nhiêù,O,1534
20504,22038,nhỉ,O,1534
20505,22039,😂,O,1534
20506,22041,Đẹp,O,1535
20507,22042,thầy,O,1535
20508,22043,ơi,O,1535
20509,22045,E,O,1536
20510,22046,k,O,1536
20511,22047,gọi,O,1536
20512,22048,Clear,O,1536
20513,22049,e,O,1536
20514,22050,sài,O,1536
20515,22051,gồ,O,1536
20516,22052,ba,O,1536
20517,22053,nồ,O,1536
20518,22055,Aba,O,1537
20519,22056,nhớ,O,1537
20520,22057,đem,O,1537
20521,22058,con,O,1537
20522,22059,này,O,1537
20523,22060,ra,O,1537
20524,22061,thế,O,1537
20525,22062,giới,O,1537
20526,22063,nhé,O,1537
20527,22064,abe,O,1537
20528,22066,What,B-T,1538
20529,22067,đờ,I-T,1538
20530,22068,phắc,I-T,1538
20531,22070,Nhưng,O,1539
20532,22071,ở,O,1539
20533,22072,VN,O,1539
20534,22073,nó,O,1539
20535,22074,có,O,1539
20536,22075,nghĩa,O,1539
20537,22076,hoàn,O,1539
20538,22077,toàn,O,1539
20539,22078,khác.,O,1539
20540,22080,Đm,B-T,1540
20541,22081,xạo,B-T,1540
20542,22082,lồn,I-T,1540
20543,22083,:),O,1540
20544,22084,Fuck,B-T,1540
20545,22086,Tú,O,1541
20546,22087,Tý,O,1541
20547,22088,Tởn,O,1541
20548,22089,cười,O,1541
20549,22090,cái,O,1541
20550,22091,qq,B-T,1541
20551,22092,à,O,1541
20552,22093,bạn,O,1541
20553,22094,:((,O,1541
20554,22096,Huyền,O,1542
20555,22097,Khánh,O,1542
20556,22098,Phùng,O,1542
20557,22099,hệt,O,1542
20558,22100,nhau😆,O,1542
20559,22102,Chưa,O,1543
20560,22103,có,O,1543
20561,22104,kết,O,1543
20562,22105,quả,O,1543
20563,22106,bọn,B-T,1543
20564,22107,ko,O,1543
20565,22108,hiểu,O,1543
20566,22109,gì,O,1543
20567,22110,phát,O,1543
20568,22111,ngôn,O,1543
20569,22112,ngông,B-T,1543
20570,22113,cuồng,I-T,1543
20571,22114,",",O,1543
20572,22115,giờ,O,1543
20573,22116,có,O,1543
20574,22117,kết,O,1543
20575,22118,quả,O,1543
20576,22119,quả,O,1543
20577,22120,rồi,O,1543
20578,22121,sao,O,1543
20579,22122,bọn,B-T,1543
20580,22123,nó,I-T,1543
20581,22124,câm,B-T,1543
20582,22125,hay,O,1543
20583,22126,trốn,B-T,1543
20584,22127,đâu,O,1543
20585,22128,hết,O,1543
20586,22129,rồi,O,1543
20587,22131,Phí,O,1544
20588,22132,vai,B-T,1544
20589,22133,lin,I-T,1544
20590,22134,"ra,",O,1544
20591,22135,thgian,O,1544
20592,22136,bố,B-T,1544
20593,22137,đợi,O,1544
20594,22138,có,O,1544
20595,22139,khi,O,1544
20596,22140,tán,O,1544
20597,22141,đổ,O,1544
20598,22142,con,B-T,1544
20599,22143,khác,O,1544
20600,22144,mẹ,B-T,1544
20601,22145,roii,O,1544
20602,22146,=)),O,1544
20603,22148,Phuc,O,1545
20604,22149,Tran,O,1545
20605,22150,cảm,O,1545
20606,22151,ơn,O,1545
20607,22152,bạn,O,1545
20608,22153,mình,O,1545
20609,22154,nhé,O,1545
20610,22156,em,O,1546
20611,22157,nghĩ,O,1546
20612,22158,sặc,B-T,1546
20613,22159,khoai,O,1546
20614,22160,chết,B-T,1546
20615,22161,thì,O,1546
20616,22162,hợp,O,1546
20617,22163,"lý,",O,1546
20618,22164,tổ,B-T,1546
20619,22165,cha,I-T,1546
20620,22166,bọn,I-T,1546
20621,22167,nó,I-T,1546
20622,22169,Lê,O,1547
20623,22170,Kim,O,1547
20624,22171,Như,O,1547
20625,22172,Ngọc,O,1547
20626,22173,má,O,1547
20627,22174,nhột,O,1547
20628,22175,qá,O,1547
20629,22176,má,O,1547
20630,22178,Cạn,O,1548
20631,22179,mẹ,B-T,1548
20632,22180,cái,O,1548
20633,22181,lời,O,1548
20634,22182,vì,O,1548
20635,22183,tụi,B-T,1548
20636,22184,này,O,1548
20637,22186,Hqa,O,1549
20638,22187,mới,O,1549
20639,22188,ngửi,O,1549
20640,22189,mùi,O,1549
20641,22190,của,O,1549
20642,22191,sena,O,1549
20643,22192,nên,O,1549
20644,22193,nghiện,O,1549
20645,22194,mùi,O,1549
20646,22195,đit.,B-T,1549
20647,22196,Hả,O,1549
20648,22197,thầy=))),O,1549
20649,22199,Cũng,O,1550
20650,22200,được,O,1550
20651,22201,đấy,O,1550
20652,22202,chứ,O,1550
20653,22203,a,O,1550
20654,22204,Độ,O,1550
20655,22205,ộ,O,1550
20656,22206,ộ,O,1550
20657,22207,ộ,O,1550
20658,22208,ộ,O,1550
20659,22209,ộ....😂😂😂,O,1550
20660,22211,Di,O,1551
20661,22212,Jenny,O,1551
20662,22214,Hnay,O,1552
20663,22215,sói,O,1552
20664,22216,sẽ,O,1552
20665,22217,làm,O,1552
20666,22218,thử,O,1552
20667,22219,thách,O,1552
20668,22220,24h,O,1552
20669,22221,đưa,O,1552
20670,22222,ông,O,1552
20671,22223,già,O,1552
20672,22224,về,O,1552
20673,22225,quê😂,O,1552
20674,22227,Có,O,1553
20675,22228,tí,O,1553
20676,22229,tiền,O,1553
20677,22230,hống,B-T,1553
20678,22231,hách,I-T,1553
20679,22232,",",O,1553
20680,22233,bgio,O,1553
20681,22234,biết,O,1553
20682,22235,quá,O,1553
20683,22236,muộn,O,1553
20684,22237,rồi,O,1553
20685,22238,",",O,1553
20686,22239,cc,B-T,1553
20687,22240,tốt,O,1553
20688,22241,nhất,O,1553
20689,22242,im,B-T,1553
20690,22243,cmnm,I-T,1553
20691,22244,vào,O,1553
20692,22245,",",O,1553
20693,22246,chấp,O,1553
20694,22247,hành,O,1553
20695,22248,tốt,O,1553
20696,22249,",",O,1553
20697,22250,dù,O,1553
20698,22251,ông,O,1553
20699,22252,có,O,1553
20700,22253,tốt,O,1553
20701,22254,đến,O,1553
20702,22255,mấy,O,1553
20703,22256,cdm,O,1553
20704,22257,có,O,1553
20705,22258,chửi,B-T,1553
20706,22259,ông,O,1553
20707,22260,sống,B-T,1553
20708,22261,ko,I-T,1553
20709,22262,bằng,I-T,1553
20710,22263,chết,I-T,1553
20711,22264,.,O,1553
20712,22266,Thời,O,1554
20713,22267,buổi,O,1554
20714,22268,nào,O,1554
20715,22269,rồi,O,1554
20716,22270,mà,O,1554
20717,22271,còn,O,1554
20718,22272,yêu,O,1554
20719,22273,đương.,O,1554
20720,22274,Ăn,O,1554
20721,22275,học,O,1554
20722,22276,k,O,1554
20723,22277,lo.,O,1554
20724,22278,Yêu,O,1554
20725,22279,yêu,O,1554
20726,22280,cl,B-T,1554
20727,22282,cầu,O,1555
20728,22283,mong,O,1555
20729,22284,cho,O,1555
20730,22285,VN,O,1555
20731,22286,mình,O,1555
20732,22287,k,O,1555
20733,22288,ai,O,1555
20734,22289,nhiễm,O,1555
20735,22290,nữa😢,O,1555
20736,22292,CôCa,O,1556
20737,22293,In,O,1556
20738,22294,bế,O,1556
20739,22295,r,O,1556
20740,22296,:)),O,1556
20741,22298,Ae,O,1557
20742,22299,nào,O,1557
20743,22300,nỡ,O,1557
20744,22301,chơi,O,1557
20745,22302,thua,O,1557
20746,22303,tha,O,1557
20747,22304,đặt,O,1557
20748,22305,bóng,O,1557
20749,22306,đá,O,1557
20750,22307,mà,O,1557
20751,22308,chưa,O,1557
20752,22309,về,O,1557
20753,22310,bờ,O,1557
20754,22311,thì,O,1557
20755,22312,mình,O,1557
20756,22313,biết,O,1557
20757,22314,ông,O,1557
20758,22315,anh,O,1557
20759,22316,Lê,O,1557
20760,22317,Tiến,O,1557
20761,22318,Tường,O,1557
20762,22319,chơi,O,1557
20763,22320,bóng,O,1557
20764,22321,rất,O,1557
20765,22322,hay.,O,1557
20766,22323,Rất,O,1557
20767,22324,nhiều,O,1557
20768,22325,ae,O,1557
20769,22326,đang,O,1557
20770,22327,theo.,O,1557
20771,22329,chào,O,1558
20772,22330,buổi,O,1558
20773,22331,sáng,O,1558
20774,22332,",",O,1558
20775,22333,chúc,O,1558
20776,22334,ngày,O,1558
20777,22335,mới,O,1558
20778,22336,tốt,O,1558
20779,22337,lành,O,1558
20780,22339,Trần,O,1559
20781,22340,Thị,O,1559
20782,22341,Huyền,O,1559
20783,22342,Trang,O,1559
20784,22343,chán,O,1559
20785,22344,ha,O,1559
20786,22345,😜,O,1559
20787,22347,A...a....a...cái,O,1560
20788,22348,thằng,B-T,1560
20789,22349,mất,I-T,1560
20790,22350,dạy,I-T,1560
20791,22351,nào,O,1560
20792,22352,định,O,1560
20793,22353,tập,O,1560
20794,22354,tành,O,1560
20795,22355,làm,O,1560
20796,22356,sâu,B-T,1560
20797,22357,mọt,I-T,1560
20798,22358,của,O,1560
20799,22359,dân,O,1560
20800,22360,đây,O,1560
20801,22361,:v,O,1560
20802,22363,Indo,O,1561
20803,22364,đã,O,1561
20804,22365,biết,O,1561
20805,22366,danh,O,1561
20806,22367,bác,B-T,1561
20807,22368,hù,I-T,1561
20808,22369,từ,O,1561
20809,22370,lâu,O,1561
20810,22371,lắm,O,1561
20811,22372,rồi!,O,1561
20812,22374,Ko,O,1562
20813,22375,phân,O,1562
20814,22376,biệt,O,1562
20815,22377,vùng,O,1562
20816,22378,thông,O,1562
20817,22379,báo,O,1562
20818,22380,bay(,O,1562
20819,22381,FIR),O,1562
20820,22382,và,O,1562
20821,22383,lãnh,O,1562
20822,22384,lổ,O,1562
20823,22385,vùng,O,1562
20824,22386,trời.,O,1562
20825,22387,Ad,O,1562
20826,22388,đúng,O,1562
20827,22389,là,O,1562
20828,22390,ngu,B-T,1562
20829,22391,căn,O,1562
20830,22392,"bản,",O,1562
20831,22393,ngu,B-T,1562
20832,22394,bền,O,1562
20833,22395,vững,O,1562
20834,22396,nhỉ?,O,1562
20835,22397,Tội,B-T,1562
20836,22398,nghiệp,I-T,1562
20837,22400,Khi,O,1563
20838,22401,quá,O,1563
20839,22402,nhiều,O,1563
20840,22403,tiền=))),O,1563
20841,22405,Lại,O,1564
20842,22406,dân,O,1564
20843,22407,chịu,O,1564
20844,22408,chứ,O,1564
20845,22409,ai,O,1564
20846,22410,chịu,O,1564
20847,22412,Nhin,O,1565
20848,22413,guong,O,1565
20849,22414,mat,O,1565
20850,22415,sang,O,1565
20851,22416,lan,O,1565
20852,22417,....cai,B-T,1565
20853,22418,dau,I-T,1565
20854,22419,trong,I-T,1565
20855,22420,rong,I-T,1565
20856,22421,...o,O,1565
20857,22422,ben,O,1565
20858,22423,trong,O,1565
20859,22424,cai,O,1565
20860,22425,gi,O,1565
20861,22426,cung,O,1565
20862,22427,THUI,B-T,1565
20863,22428,....mo,B-T,1565
20864,22429,mieng,I-T,1565
20865,22430,ra,I-T,1565
20866,22431,cai,I-T,1565
20867,22432,gi,I-T,1565
20868,22433,cung,I-T,1565
20869,22434,thui,I-T,1565
20870,22435,.....dat,O,1565
20871,22436,nuoc,O,1565
20872,22437,oiiiiiiiii....,O,1565
20873,22439,Anh,O,1566
20874,22440,Minh,O,1566
20875,22442,Ong,O,1567
20876,22443,dau,O,1567
20877,22444,troc,O,1567
20878,22445,oi,O,1567
20879,22446,ong,O,1567
20880,22447,hoi,O,1567
20881,22448,toi,O,1567
20882,22449,ko,O,1567
20883,22450,nhin,O,1567
20884,22451,duoc,O,1567
20885,22452,cuoi,O,1567
20886,22453,hahaha,O,1567
20887,22455,Cang,O,1568
20888,22456,ngay,O,1568
20889,22457,toi,O,1568
20890,22458,cang,O,1568
20891,22459,thay,O,1568
20892,22460,lo,O,1568
20893,22461,cho,O,1568
20894,22462,bac,O,1568
20895,22463,thang,O,1568
20896,22465,Có,O,1569
20897,22466,ai,O,1569
20898,22467,đó,O,1569
20899,22468,hỏi,O,1569
20900,22469,tôi,O,1569
20901,22470,những,O,1569
20902,22471,điều,O,1569
20903,22472,này,O,1569
20904,22473,và,O,1569
20905,22474,tôi,O,1569
20906,22475,đã,O,1569
20907,22476,trả,O,1569
20908,22477,lời,O,1569
20909,22478,tương,O,1569
20910,22479,tự,O,1569
20911,22480,:)),O,1569
20912,22482,Ở,O,1570
20913,22483,xứ,O,1570
20914,22484,thiên,O,1570
20915,22485,đường,O,1570
20916,22486,an,O,1570
20917,22487,sinh,O,1570
20918,22488,xã,O,1570
20919,22489,hội,O,1570
20920,22490,như,O,1570
20921,22491,ccc,B-T,1570
20922,22492,nên,O,1570
20923,22493,nghèo,B-T,1570
20924,22494,đói,I-T,1570
20925,22495,bệnh,I-T,1570
20926,22496,tật,I-T,1570
20927,22497,cũng,O,1570
20928,22498,phải,O,1570
20929,22499,lết,B-T,1570
20930,22500,đi,O,1570
20931,22501,làm,O,1570
20932,22502,đủ,O,1570
20933,22503,thứ,O,1570
20934,22504,nghề,O,1570
20935,22505,kiếm,O,1570
20936,22506,cơm,O,1570
20937,22507,k,O,1570
20938,22508,thì,O,1570
20939,22509,chết,B-T,1570
20940,22510,"đói,",I-T,1570
20941,22511,trách,O,1570
20942,22512,ông,O,1570
20943,22513,này,O,1570
20944,22514,nhưng,O,1570
20945,22515,cũng,O,1570
20946,22516,đừng,O,1570
20947,22517,đổ,O,1570
20948,22518,hết,O,1570
20949,22519,trách,O,1570
20950,22520,nhiệm,O,1570
20951,22521,lên,O,1570
20952,22522,ng,O,1570
20953,22523,ta,O,1570
20954,22524,như,O,1570
20955,22525,vậy.,O,1570
20956,22527,Nguyễn,O,1571
20957,22528,Trung,O,1571
20958,22529,Hưng,O,1571
20959,22530,Bác,O,1571
20960,22531,mua,O,1571
20961,22532,được,O,1571
20962,22533,chỉ,O,1571
20963,22534,e,O,1571
20964,22535,chỗ,O,1571
20965,22536,với,O,1571
20966,22537,nhé,O,1571
20967,22539,cho,O,1572
20968,22540,phát,O,1572
20969,22541,biết,O,1572
20970,22542,liền,O,1572
20971,22544,Tiền,O,1573
20972,22545,bợ,B-T,1573
20973,22546,dái,I-T,1573
20974,22547,của,O,1573
20975,22548,thằng,B-T,1573
20976,22549,đăng,O,1573
20977,22550,bài,O,1573
20978,22551,là,O,1573
20979,22552,2,O,1573
20980,22553,xị.,O,1573
20981,22554,Nó,B-T,1573
20982,22555,đi,O,1573
20983,22556,ỉa,B-T,1573
20984,22557,xin,O,1573
20985,22558,vào,O,1573
20986,22559,bóc,O,1573
20987,22560,cứt,B-T,1573
20988,22561,ăn,O,1573
20989,22562,nữa,O,1573
20990,22563,để,O,1573
20991,22564,được,O,1573
20992,22565,trường,O,1573
20993,22566,sinh,O,1573
20994,22567,bất,O,1573
20995,22568,tử.,O,1573
20996,22569,Địt,B-T,1573
20997,22570,mẹ,I-T,1573
20998,22571,m,I-T,1573
20999,22572,thằng,B-T,1573
21000,22573,đăng,O,1573
21001,22574,bài!,O,1573
21002,22576,Đẹp,O,1574
21003,22577,quá,O,1574
21004,22578,anh,O,1574
21005,22579,chị,O,1574
21006,22580,mình,O,1574
21007,22581,ơi,O,1574
21008,22582,=))),O,1574
21009,22584,DLV,O,1575
21010,22585,ngu,B-T,1575
21011,22586,lol,I-T,1575
21012,22587,lại,O,1575
21013,22588,còn,O,1575
21014,22589,lắm,O,1575
21015,22590,đứa,O,1575
21016,22591,hùa,B-T,1575
21017,22592,theo,I-T,1575
21018,22593,thể,I-T,1575
21019,22594,hiện,I-T,1575
21020,22595,đầu,I-T,1575
21021,22596,óc,I-T,1575
21022,22597,đúng,O,1575
21023,22598,là,O,1575
21024,22599,cặn,B-T,1575
21025,22600,bã.,I-T,1575
21026,22601,Lại,O,1575
21027,22602,còn,O,1575
21028,22603,lắm,O,1575
21029,22604,thằng,B-T,1575
21030,22605,bảo,O,1575
21031,22606,Việt,B-T,1575
21032,22607,Tân,I-T,1575
21033,22608,tài,I-T,1575
21034,22609,trợ,I-T,1575
21035,22610,Phan,I-T,1575
21036,22611,Anh,I-T,1575
21037,22612,nữa,O,1575
21038,22613,chứ.,O,1575
21039,22615,Nhờ,O,1576
21040,22616,biết,O,1576
21041,22617,đến,O,1576
21042,22618,những,O,1576
21043,22619,video,O,1576
21044,22620,của,O,1576
21045,22621,nhà,O,1576
21046,22622,tiên,O,1576
21047,22623,"tri,kiêm",O,1576
21048,22624,cố,O,1576
21049,22625,zấn,O,1576
21050,22626,cấp,O,1576
21051,22627,cao,O,1576
21052,22628,của,O,1576
21053,22629,tổng,O,1576
21054,22630,thống,O,1576
21055,22631,Đỗ,O,1576
21056,22632,nam,O,1576
21057,22633,chum,O,1576
21058,22634,mà,O,1576
21059,22635,em,O,1576
21060,22636,hết,O,1576
21061,22637,bị,O,1576
21062,22638,táo,O,1576
21063,22639,bón,O,1576
21064,22641,Việc,O,1577
21065,22642,to,O,1577
21066,22643,biến,O,1577
21067,22644,tháng,O,1577
21068,22645,"nhỏ,việc",O,1577
21069,22646,nhỏ,O,1577
21070,22647,thành,O,1577
21071,22648,không,O,1577
21072,22649,có,O,1577
21073,22650,gì.xong,O,1577
21074,22651,lại,O,1577
21075,22652,còn,O,1577
21076,22653,đánh,O,1577
21077,22654,lạc,O,1577
21078,22655,hướng,O,1577
21079,22656,dư,O,1577
21080,22657,luận,O,1577
21081,22658,sang,O,1577
21082,22659,hướng,O,1577
21083,22660,anh,O,1577
21084,22661,nhà,O,1577
21085,22662,báo.một,O,1577
21086,22663,bàn,O,1577
21087,22664,tháng,O,1577
21088,22665,lớn,O,1577
21089,22666,cho,O,1577
21090,22667,bộ,O,1577
21091,22668,máy,O,1577
21092,22669,tuyên,O,1577
21093,22670,truyền,O,1577
21094,22672,Hoàng,O,1578
21095,22673,Xuân,O,1578
21096,22674,Tâm,O,1578
21097,22675,thương,O,1578
21098,22676,hiệu,O,1578
21099,22677,thời,O,1578
21100,22678,trang,O,1578
21101,22679,gì,O,1578
21102,22680,84,O,1578
21103,22681,+,O,1578
21104,22682,đó,O,1578
21105,22684,Ủa,O,1579
21106,22685,chứ,O,1579
21107,22686,em,O,1579
21108,22687,nghe,O,1579
21109,22688,mấy,O,1579
21110,22689,chú,O,1579
21111,22690,mấy,O,1579
21112,22691,bác,O,1579
21113,22692,hồi,O,1579
21114,22693,xưa,O,1579
21115,22694,kể,O,1579
21116,22695,là,O,1579
21117,22696,người,O,1579
21118,22697,ngoài,O,1579
21119,22698,Bắc,O,1579
21120,22699,với,O,1579
21121,22700,tư,O,1579
21122,22701,thế,O,1579
21123,22702,hào,O,1579
21124,22703,hùng,O,1579
21125,22704,đào,O,1579
21126,22705,"núi,",O,1579
21127,22706,vượt,O,1579
21128,22707,rừng,O,1579
21129,22708,vào,O,1579
21130,22709,Miền,O,1579
21131,22710,Nam,O,1579
21132,22711,giải,O,1579
21133,22712,phóng,O,1579
21134,22713,ách,O,1579
21135,22714,đô,O,1579
21136,22715,hộ,O,1579
21137,22716,của,O,1579
21138,22717,thực,O,1579
21139,22718,dân,O,1579
21140,22719,pháp.,O,1579
21141,22720,Vậy,O,1579
21142,22721,khí,O,1579
21143,22722,phách,O,1579
21144,22723,anh,O,1579
21145,22724,"hùng,",O,1579
21146,22725,hào,O,1579
21147,22726,cường,O,1579
21148,22727,ngày,O,1579
21149,22728,xưa,O,1579
21150,22729,đâu,O,1579
21151,22730,rồi.,O,1579
21152,22731,Sao,O,1579
21153,22732,giờ,O,1579
21154,22733,than,B-T,1579
21155,22734,với,I-T,1579
21156,22735,rên,I-T,1579
21157,22736,nghe,O,1579
21158,22737,chi,O,1579
21159,22738,mà,O,1579
