,index,Word,Tag,sentence_id
19767,21319,ông_già,O,1552
19768,21320,về,O,1552
19769,21321,quê😂,O,1552
19770,21323,Có,O,1553
19771,21324,tí,O,1553
19772,21325,tiền,O,1553
19773,21326,hống_hách,B-T,1553
19774,21327,",",O,1553
19775,21328,bgio,O,1553
19776,21329,biết,O,1553
19777,21330,quá,O,1553
19778,21331,muộn,O,1553
19779,21332,rồi,O,1553
19780,21333,",",O,1553
19781,21334,cc,B-T,1553
19782,21335,tốt,O,1553
19783,21336,nhất,O,1553
19784,21337,im,B-T,1553
19785,21338,cmnm,I-T,1553
19786,21339,vào,O,1553
19787,21340,",",O,1553
19788,21341,chấp_hành,O,1553
19789,21342,tốt,O,1553
19790,21343,",",O,1553
19791,21344,dù,O,1553
19792,21345,ông,O,1553
19793,21346,có,O,1553
19794,21347,tốt,O,1553
19795,21348,đến,O,1553
19796,21349,mấy,O,1553
19797,21350,cdm,O,1553
19798,21351,có,O,1553
19799,21352,chửi,B-T,1553
19800,21353,ông,O,1553
19801,21354,sống,B-T,1553
19802,21355,ko,I-T,1553
19803,21356,bằng,I-T,1553
19804,21357,chết,I-T,1553
19805,21358,.,O,1553
19806,21360,Thời_buổi,O,1554
19807,21361,nào,O,1554
19808,21362,rồi,O,1554
19809,21363,mà_còn,O,1554
19810,21364,yêu_đương,O,1554
19811,21365,.,O,1554
19812,21366,Ăn_học,O,1554
19813,21367,k,O,1554
19814,21368,lo,O,1554
19815,21369,.,O,1554
19816,21370,Yêu,O,1554
19817,21371,yêu,O,1554
19818,21372,cl,B-T,1554
19819,21374,cầu_mong,O,1555
19820,21375,cho,O,1555
19821,21376,VN,O,1555
19822,21377,mình,O,1555
19823,21378,k,O,1555
19824,21379,ai,O,1555
19825,21380,nhiễm,O,1555
19826,21381,nữa😢,O,1555
19827,21383,CôCa_In,O,1556
19828,21384,bế,O,1556
19829,21385,r,O,1556
19830,21386,:,O,1556
19831,21387,),O,1556
19832,21388,),O,1556
19833,21390,Ae,O,1557
19834,21391,nào,O,1557
19835,21392,nỡ,O,1557
19836,21393,chơi,O,1557
19837,21394,thua,O,1557
19838,21395,tha,O,1557
19839,21396,đặt,O,1557
19840,21397,bóng_đá,O,1557
19841,21398,mà,O,1557
19842,21399,chưa,O,1557
19843,21400,về,O,1557
19844,21401,bờ,O,1557
19845,21402,thì,O,1557
19846,21403,mình,O,1557
19847,21404,biết,O,1557
19848,21405,ông,O,1557
19849,21406,anh,O,1557
19850,21407,Lê_Tiến_Tường,O,1557
19851,21408,chơi,O,1557
19852,21409,bóng,O,1557
19853,21410,rất,O,1557
19854,21411,hay,O,1557
19855,21412,.,O,1557
19856,21413,Rất,O,1557
19857,21414,nhiều,O,1557
19858,21415,ae,O,1557
19859,21416,đang,O,1557
19860,21417,theo,O,1557
19861,21418,.,O,1557
19862,21420,chào,O,1558
19863,21421,buổi,O,1558
19864,21422,sáng,O,1558
19865,21423,",",O,1558
19866,21424,chúc,O,1558
19867,21425,ngày,O,1558
19868,21426,mới,O,1558
19869,21427,tốt_lành,O,1558
19870,21429,Trần_Thị_Huyền_Trang,O,1559
19871,21430,chán,O,1559
19872,21431,ha,O,1559
19873,21432,😜,O,1559
19874,21434,A.a.a.cái,O,1560
19875,21435,thằng,B-T,1560
19876,21436,mất_dạy,I-T,1560
19877,21437,nào,O,1560
19878,21438,định,O,1560
19879,21439,tập_tành,O,1560
19880,21440,làm,O,1560
19881,21441,sâu_mọt,B-T,1560
19882,21442,của,O,1560
19883,21443,dân,O,1560
19884,21444,đây,O,1560
19885,21445,:,O,1560
19886,21446,v,O,1560
19887,21448,Indo,O,1561
19888,21449,đã,O,1561
19889,21450,biết,O,1561
19890,21451,danh,O,1561
19891,21452,bác,B-T,1561
19892,21453,hù,I-T,1561
19893,21454,từ,O,1561
19894,21455,lâu,O,1561
19895,21456,lắm,O,1561
19896,21457,rồi,O,1561
19897,21458,!,O,1561
19898,21460,Ko,O,1562
19899,21461,phân_biệt,O,1562
19900,21462,vùng,O,1562
19901,21463,thông_báo,O,1562
19902,21464,bay,O,1562
19903,21465,(,O,1562
19904,21466,FIR,O,1562
19905,21467,),O,1562
19906,21468,và,O,1562
19907,21469,lãnh,O,1562
19908,21470,lổ,O,1562
19909,21471,vùng_trời,O,1562
19910,21472,.,O,1562
19911,21473,Ad,O,1562
19912,21474,đúng,O,1562
19913,21475,là,O,1562
19914,21476,ngu,B-T,1562
19915,21477,căn_bản,O,1562
19916,21478,",",O,1562
19917,21479,ngu,B-T,1562
19918,21480,bền_vững,O,1562
19919,21481,nhỉ,O,1562
19920,21482,?,O,1562
19921,21483,Tội_nghiệp,B-T,1562
19922,21485,Khi,O,1563
19923,21486,quá,O,1563
19924,21487,nhiều,O,1563
19925,21488,tiền=,O,1563
19926,21489,),O,1563
19927,21490,),O,1563
19928,21491,),O,1563
19929,21493,Lại,O,1564
19930,21494,dân,O,1564
19931,21495,chịu,O,1564
19932,21496,chứ,O,1564
19933,21497,ai,O,1564
19934,21498,chịu,O,1564
19935,21500,Nhin,O,1565
19936,21501,guong,O,1565
19937,21502,mat,O,1565
19938,21503,sang,O,1565
19939,21504,lan,O,1565
19940,21505,.,O,1565
19941,21506,cai,B-T,1565
19942,21507,dau,I-T,1565
19943,21508,trong,I-T,1565
19944,21509,rong,I-T,1565
19945,21510,.,O,1565
19946,21511,o,O,1565
19947,21512,ben,O,1565
19948,21513,trong,O,1565
19949,21514,cai,O,1565
19950,21515,gi,O,1565
19951,21516,cung,O,1565
19952,21517,THUI,B-T,1565
19953,21518,.,O,1565
19954,21519,mo,B-T,1565
19955,21520,mieng,I-T,1565
19956,21521,ra,I-T,1565
19957,21522,cai,I-T,1565
19958,21523,gi,I-T,1565
19959,21524,cung,I-T,1565
19960,21525,thui,I-T,1565
19961,21526,.,O,1565
19962,21527,dat,O,1565
19963,21528,nuoc,O,1565
19964,21529,oiiiiiiiii,O,1565
19965,21530,.,O,1565
19966,21532,Anh,O,1566
19967,21533,Minh,O,1566
19968,21535,Ong,O,1567
19969,21536,dau,O,1567
19970,21537,troc,O,1567
19971,21538,oi,O,1567
19972,21539,ong,O,1567
19973,21540,hoi,O,1567
19974,21541,toi,O,1567
19975,21542,ko,O,1567
19976,21543,nhin,O,1567
19977,21544,duoc,O,1567
19978,21545,cuoi,O,1567
19979,21546,hahaha,O,1567
19980,21548,Cang,O,1568
19981,21549,ngay,O,1568
19982,21550,toi,O,1568
19983,21551,cang,O,1568
19984,21552,thay,O,1568
19985,21553,lo,O,1568
19986,21554,cho,O,1568
19987,21555,bac,O,1568
19988,21556,thang,O,1568
19989,21558,Có,O,1569
19990,21559,ai,O,1569
19991,21560,đó,O,1569
19992,21561,hỏi,O,1569
19993,21562,tôi,O,1569
19994,21563,những,O,1569
19995,21564,điều,O,1569
19996,21565,này,O,1569
19997,21566,và,O,1569
19998,21567,tôi,O,1569
19999,21568,đã,O,1569
20000,21569,trả_lời,O,1569
20001,21570,tương_tự,O,1569
20002,21571,:,O,1569
20003,21572,),O,1569
20004,21573,),O,1569
20005,21575,Ở,O,1570
20006,21576,xứ,O,1570
20007,21577,thiên_đường,O,1570
20008,21578,an_sinh,O,1570
20009,21579,xã_hội,O,1570
20010,21580,như,O,1570
20011,21581,ccc,B-T,1570
20012,21582,nên,O,1570
20013,21583,nghèo_đói,B-T,1570
20014,21584,bệnh_tật,I-T,1570
20015,21585,cũng,O,1570
20016,21586,phải,O,1570
20017,21587,lết,B-T,1570
20018,21588,đi,O,1570
20019,21589,làm,O,1570
20020,21590,đủ,O,1570
20021,21591,thứ,O,1570
20022,21592,nghề,O,1570
20023,21593,kiếm,O,1570
20024,21594,cơm,O,1570
20025,21595,k,O,1570
20026,21596,thì,O,1570
20027,21597,chết,B-T,1570
20028,21598,đói,I-T,1570
20029,21599,",",O,1570
20030,21600,trách,O,1570
20031,21601,ông,O,1570
20032,21602,này,O,1570
20033,21603,nhưng,O,1570
20034,21604,cũng,O,1570
20035,21605,đừng,O,1570
20036,21606,đổ,O,1570
20037,21607,hết,O,1570
20038,21608,trách_nhiệm,O,1570
20039,21609,lên,O,1570
20040,21610,ng,O,1570
20041,21611,ta,O,1570
20042,21612,như_vậy,O,1570
20043,21613,.,O,1570
20044,21615,Nguyễn_Trung_Hưng_Bác,O,1571
20045,21616,mua,O,1571
20046,21617,được,O,1571
20047,21618,chỉ,O,1571
20048,21619,e,O,1571
20049,21620,chỗ,O,1571
20050,21621,với,O,1571
20051,21622,nhé,O,1571
20052,21624,cho,O,1572
20053,21625,phát,O,1572
20054,21626,biết,O,1572
20055,21627,liền,O,1572
20056,21629,Tiền,O,1573
20057,21630,bợ,B-T,1573
20058,21631,dái,I-T,1573
20059,21632,của,O,1573
20060,21633,thằng,B-T,1573
20061,21634,đăng,O,1573
20062,21635,bài,O,1573
20063,21636,là,O,1573
20064,21637,2,O,1573
20065,21638,xị,O,1573
20066,21639,.,O,1573
20067,21640,Nó,B-T,1573
20068,21641,đi,O,1573
20069,21642,ỉa,B-T,1573
20070,21643,xin,O,1573
20071,21644,vào,O,1573
20072,21645,bóc,O,1573
20073,21646,cứt,B-T,1573
20074,21647,ăn,O,1573
20075,21648,nữa,O,1573
20076,21649,để,O,1573
20077,21650,được,O,1573
20078,21651,trường_sinh_bất_tử,O,1573
20079,21652,.,O,1573
20080,21653,Địt_mẹ,B-T,1573
20081,21654,m,I-T,1573
20082,21655,thằng,B-T,1573
20083,21656,đăng,O,1573
20084,21657,bài,O,1573
20085,21658,!,O,1573
20086,21660,Đẹp,O,1574
20087,21661,quá,O,1574
20088,21662,anh_chị,O,1574
20089,21663,mình,O,1574
20090,21664,ơi,O,1574
20091,21665,=,O,1574
20092,21666,),O,1574
20093,21667,),O,1574
20094,21668,),O,1574
20095,21670,DLV,O,1575
20096,21671,ngu,B-T,1575
20097,21672,lol,I-T,1575
20098,21673,lại,O,1575
20099,21674,còn,O,1575
20100,21675,lắm,O,1575
20101,21676,đứa,O,1575
20102,21677,hùa,B-T,1575
20103,21678,theo,I-T,1575
20104,21679,thể_hiện,I-T,1575
20105,21680,đầu_óc,I-T,1575
20106,21681,đúng,O,1575
20107,21682,là,O,1575
20108,21683,cặn_bã,B-T,1575
20109,21684,.,O,1575
20110,21685,Lại,O,1575
20111,21686,còn,O,1575
20112,21687,lắm,O,1575
20113,21688,thằng,B-T,1575
20114,21689,bảo,O,1575
20115,21690,Việt_Tân,B-T,1575
20116,21691,tài_trợ,I-T,1575
20117,21692,Phan_Anh,I-T,1575
20118,21693,nữa,O,1575
20119,21694,chứ,O,1575
20120,21695,.,O,1575
20121,21697,Nhờ,O,1576
20122,21698,biết,O,1576
20123,21699,đến,O,1576
20124,21700,những,O,1576
20125,21701,video,O,1576
20126,21702,của,O,1576
20127,21703,nhà,O,1576
20128,21704,tiên_tri,O,1576
20129,21705,",",O,1576
20130,21706,kiêm,O,1576
20131,21707,cố,O,1576
20132,21708,zấn,O,1576
20133,21709,cấp,O,1576
20134,21710,cao,O,1576
20135,21711,của,O,1576
20136,21712,tổng_thống,O,1576
20137,21713,Đỗ,O,1576
20138,21714,nam,O,1576
20139,21715,chum,O,1576
20140,21716,mà,O,1576
20141,21717,em,O,1576
20142,21718,hết,O,1576
20143,21719,bị,O,1576
20144,21720,táo_bón,O,1576
20145,21722,Việc,O,1577
20146,21723,to,O,1577
20147,21724,biến,O,1577
20148,21725,tháng,O,1577
20149,21726,nhỏ,O,1577
20150,21727,",",O,1577
20151,21728,việc,O,1577
20152,21729,nhỏ,O,1577
20153,21730,thành,O,1577
20154,21731,không,O,1577
20155,21732,có,O,1577
20156,21733,gì.xong,O,1577
20157,21734,lại,O,1577
20158,21735,còn,O,1577
20159,21736,đánh,O,1577
20160,21737,lạc,O,1577
20161,21738,hướng,O,1577
20162,21739,dư_luận,O,1577
20163,21740,sang,O,1577
20164,21741,hướng,O,1577
20165,21742,anh,O,1577
20166,21743,nhà,O,1577
20167,21744,báo.một,O,1577
20168,21745,bàn,O,1577
20169,21746,tháng,O,1577
20170,21747,lớn,O,1577
20171,21748,cho,O,1577
20172,21749,bộ_máy,O,1577
20173,21750,tuyên_truyền,O,1577
20174,21752,Hoàng_Xuân_Tâm,O,1578
20175,21753,thương_hiệu,O,1578
20176,21754,thời_trang,O,1578
20177,21755,gì,O,1578
20178,21756,84,O,1578
20179,21757,+,O,1578
20180,21758,đó,O,1578
20181,21760,Ủa,O,1579
20182,21761,chứ,O,1579
20183,21762,em,O,1579
20184,21763,nghe,O,1579
20185,21764,mấy,O,1579
20186,21765,chú,O,1579
20187,21766,mấy,O,1579
20188,21767,bác,O,1579
20189,21768,hồi,O,1579
20190,21769,xưa,O,1579
20191,21770,kể,O,1579
20192,21771,là,O,1579
20193,21772,người,O,1579
20194,21773,ngoài,O,1579
20195,21774,Bắc,O,1579
20196,21775,với,O,1579
20197,21776,tư_thế,O,1579
20198,21777,hào_hùng,O,1579
20199,21778,đào,O,1579
20200,21779,núi,O,1579
20201,21780,",",O,1579
20202,21781,vượt,O,1579
20203,21782,rừng,O,1579
20204,21783,vào,O,1579
20205,21784,Miền,O,1579
20206,21785,Nam,O,1579
20207,21786,giải_phóng,O,1579
20208,21787,ách,O,1579
20209,21788,đô_hộ,O,1579
20210,21789,của,O,1579
20211,21790,thực_dân,O,1579
20212,21791,pháp,O,1579
20213,21792,.,O,1579
20214,21793,Vậy,O,1579
20215,21794,khí_phách,O,1579
20216,21795,anh_hùng,O,1579
20217,21796,",",O,1579
20218,21797,hào,O,1579
20219,21798,cường,O,1579
20220,21799,ngày_xưa,O,1579
20221,21800,đâu,O,1579
20222,21801,rồi,O,1579
20223,21802,.,O,1579
20224,21803,Sao,O,1579
20225,21804,giờ,O,1579
20226,21805,than,B-T,1579
20227,21806,với,I-T,1579
20228,21807,rên,I-T,1579
20229,21808,nghe,O,1579
20230,21809,chi,O,1579
20231,21810,mà,O,1579
20232,21811,não,O,1579
20233,21812,ruột,O,1579
20234,21813,quá,O,1579
20235,21814,dạ,O,1579
20236,21815,.,O,1579
20237,21817,Trước,O,1580
20238,21818,khi,O,1580
20239,21819,cắm,O,1580
20240,21820,lên,O,1580
20241,21821,đầu,O,1580
20242,21822,em,O,1580
20243,21823,4,O,1580
20244,21824,cái,O,1580
20245,21825,sừng,O,1580
20246,21826,nó,O,1580
20247,21827,cũng,O,1580
20248,21828,bảo,O,1580
20249,21829,y_như,O,1580
20250,21830,thế,O,1580
20251,21831,:,O,1580
20252,21832,(,O,1580
20253,21833,(,O,1580
20254,21834,(,O,1580
20255,21835,(,O,1580
20256,21837,Nhưng,O,1581
20257,21838,người,O,1581
20258,21839,hàn,O,1581
20259,21840,k,O,1581
20260,21841,biết,O,1581
20261,21842,kiểu,O,1581
20262,21843,dáng,O,1581
20263,21844,đó,O,1581
20264,21845,ở,O,1581
20265,21846,vn,O,1581
20266,21847,có,O,1581
20267,21848,một,O,1581
20268,21849,ý,O,1581
20269,21850,nghĩ,O,1581
20270,21851,ghê,O,1581
20271,21852,gớm,O,1581
20272,21854,Nhà_tài_trợ,O,1582
20273,21855,giấu,O,1582
20274,21856,mặt,O,1582
20275,21857,đã,O,1582
20276,21858,ủng_hộ,O,1582
20277,21859,cho,O,1582
20278,21860,RF,O,1582
20279,21861,mua,O,1582
20280,21862,bo,O,1582
20281,21863,trong,O,1582
20282,21864,game,O,1582
20283,21865,đấu,O,1582
20284,21866,này,O,1582
20285,21867,<,O,1582
20286,21868,3,O,1582
20287,21870,Thích,O,1583
20288,21871,bả,O,1583
20289,21872,ghê,O,1583
20290,21873,á,O,1583
20291,21875,Vcc,B-T,1584
20292,21877,bò,B-T,1585
20293,21878,đỏ,I-T,1585
20294,21879,đâu,O,1585
20295,21880,ròi,O,1585
20296,21881,",",O,1585
20297,21882,cho,O,1585
20298,21883,tôi,O,1585
20299,21884,thấy,O,1585
20300,21885,cánh_tay,O,1585
20301,21886,của,O,1585
20302,21887,các,O,1585
20303,21888,bạn,O,1585
20304,21889,nào,O,1585
20305,21890,:,O,1585
20306,21891,),O,1585
20307,21892,),O,1585
20308,21894,Đ,B-T,1586
20309,21895,*,I-T,1586
20310,21896,t,I-T,1586
20311,21897,con_mẹ,I-T,1586
20312,21898,.,O,1586
20313,21899,Đang,O,1586
20314,21900,ăn,O,1586
20315,21901,cơm,O,1586
20316,21902,nghe,O,1586
20317,21903,đến,O,1586
20318,21904,đoạn,O,1586
20319,21905,bôi,O,1586
20320,21906,c,B-T,1586
20321,21907,*,I-T,1586
20322,21908,*,I-T,1586
20323,21909,mũi,I-T,1586
20324,21910,",",O,1586
20325,21911,c,B-T,1586
20326,21912,*,I-T,1586
20327,21913,*,I-T,1586
20328,21914,mèo,O,1586
20329,21915,Đức,O,1586
20330,21916,Phan,O,1586
20331,21917,ạ,O,1586
20332,21918,:,O,1586
20333,21919,),O,1586
20334,21920,),O,1586
20335,21921,),O,1586
20336,21923,Cầu_chúc,O,1587
20337,21924,cho,O,1587
20338,21925,bác,O,1587
20339,21926,Dần,O,1587
20340,21927,sống,O,1587
20341,21928,thọ,O,1587
20342,21929,100,O,1587
20343,21930,tuổi,O,1587
20344,21931,để,O,1587
20345,21932,còn,O,1587
20346,21933,phục_vụ,O,1587
20347,21934,nhân_dân,O,1587
20348,21935,trong,O,1587
20349,21936,nước,O,1587
20350,21937,tuy,O,1587
20351,21938,bác,O,1587
20352,21939,ở,O,1587
20353,21940,hải,O,1587
20354,21941,ngoại.Rất,O,1587
20355,21942,thích,O,1587
20356,21943,Bác,O,1587
20357,21944,Dần,O,1587
20358,21945,luôn,O,1587
20359,21946,.,O,1587
20360,21948,Em,O,1588
20361,21949,ơi,O,1588
20362,21950,lam,O,1588
20363,21951,ngực,O,1588
20364,21952,có,O,1588
20365,21953,sướng,B-T,1588
20366,21954,không,O,1588
20367,21955,nêu,O,1588
20368,21956,chồng,O,1588
20369,21957,bú,B-T,1588
20370,21958,con,O,1588
20371,21959,cảm_giác,O,1588
20372,21960,o,O,1588
20373,21961,?,O,1588
20374,21963,Chết,B-T,1589
20375,21964,mẹ,I-T,1589
20376,21965,abe,O,1589
20377,21966,gòi,O,1589
20378,21968,Bait,O,1590
20379,21969,:,O,1590
20380,21970,),O,1590
20381,21972,chị,O,1591
20382,21973,ba,O,1591
20383,21974,à,O,1591
20384,21975,chị,O,1591
20385,21976,ở,O,1591
20386,21977,bên,O,1591
20387,21978,mỹ,O,1591
20388,21979,chị,O,1591
20389,21980,chửi,B-T,1591
20390,21981,thì,O,1591
20391,21982,ngt,O,1591
20392,21983,không,O,1591
20393,21984,hiểu,O,1591
20394,21985,chứ,O,1591
20395,21986,ở,O,1591
20396,21987,việt_nam,O,1591
20397,21988,là,O,1591
20398,21989,chị,O,1591
20399,21990,chết,B-T,1591
20400,21991,mẹ,I-T,1591
20401,21992,chị,O,1591
20402,21993,rồi,O,1591
20403,21995,Trả,O,1592
20404,21996,kèo,O,1592
20405,21997,thầy,O,1592
20406,21998,ơi,O,1592
20407,21999,:,O,1592
20408,22000,),O,1592
20409,22001,),O,1592
20410,22002,),O,1592
20411,22004,Lê_Huyền,O,1593
20412,22005,người,O,1593
20413,22006,ư,O,1593
20414,22007,?,O,1593
20415,22008,sinh_vật,B-T,1593
20416,22009,hạ_đẳng,I-T,1593
20417,22010,chứ,O,1593
20418,22011,ngươi,O,1593
20419,22012,ai,O,1593
20420,22013,lam,O,1593
20421,22014,thế,O,1593
20422,22015,.,O,1593
20423,22017,A,O,1594
20424,22018,tôi,O,1594
20425,22019,😂🤣,O,1594
20426,22021,hợp_lý,O,1595
20427,22022,a,O,1595
20428,22023,ưi,O,1595
20429,22024,🤣🤣,O,1595
20430,22026,Trym,B-T,1596
20431,22027,anh,O,1596
20432,22028,độ,O,1596
20433,22029,có,O,1596
20434,22030,gì,O,1596
20435,22031,mà,O,1596
20436,22032,ai,O,1596
20437,22033,cũng,O,1596
20438,22034,xem,O,1596
20439,22035,vậy,O,1596
20440,22036,?,O,1596
20441,22038,chị,O,1597
20442,22039,minh,O,1597
20443,22040,hiếu,O,1597
20444,22041,rất,O,1597
20445,22042,dễ_thương,O,1597
20446,22043,và,O,1597
20447,22044,chân_thật,O,1597
20448,22045,chất,O,1597
20449,22046,phát,O,1597
20450,22047,quá,O,1597
20451,22048,.,O,1597
20452,22049,thật,O,1597
20453,22050,yêu_mến,O,1597
20454,22051,chị,O,1597
20455,22053,is,O,1598
20456,22054,nó,O,1598
20457,22055,qa,O,1598
20458,22056,rui,O,1598
20459,22057,mà,O,1598
20460,22058,k,O,1598
20461,22059,báo,O,1598
20462,22060,vs,O,1598
20463,22061,a,O,1598
20464,22062,1,O,1598
20465,22063,tiếng,O,1598
20466,22064,Hạnh_Bê,O,1598
20467,22066,và,O,1599
20468,22067,trên,O,1599
20469,22068,báo,O,1599
20470,22069,nói,O,1599
20471,22070,là,O,1599
20472,22071,trong,O,1599
20473,22072,thời_gian,O,1599
20474,22073,trên,O,1599
20475,22075,Ôi,O,1600
20476,22076,trời_ơi,O,1600
20477,22077,thế_giới,O,1600
20478,22078,này,O,1600
20479,22079,sao,O,1600
20480,22080,tồn_tại,O,1600
20481,22081,loại,B-T,1600
20482,22082,đàn_bà,I-T,1600
20483,22083,còn,O,1600
20484,22084,mang,O,1600
20485,22085,hài_cốt_khỉ_đột,B-T,1600
20486,22086,vậy,O,1600
20487,22087,.,O,1600
20488,22088,Linh,O,1600
20489,22089,lóc,O,1600
20490,22090,ơi,O,1600
20491,22091,em,O,1600
20492,22092,đã,O,1600
20493,22093,xấu,B-T,1600
20494,22094,nhất,O,1600
20495,22095,hành_tinh,O,1600
20496,22096,rồi,O,1600
20497,22097,mà_còn,O,1600
20498,22098,hỗn_láo,B-T,1600
20499,22099,nữa,O,1600
20500,22100,chỗ,O,1600
20501,22101,nào,O,1600
20502,22102,để,O,1600
20503,22103,cho,O,1600
20504,22104,em,O,1600
20505,22105,quẫy,B-T,1600
20506,22106,không,O,1600
20507,22107,",",O,1600
20508,22108,gái,O,1600
20509,22109,miền,O,1600
20510,22110,tây,O,1600
20511,22111,nó,O,1600
20512,22112,là,O,1600
20513,22113,thế,O,1600
20514,22114,đó,O,1600
20515,22115,sao,O,1600
20516,22116,em,O,1600
20517,22117,?,O,1600
20518,22118,Chứ,O,1600
20519,22119,tui,O,1600
20520,22120,thấy,O,1600
20521,22121,họ,O,1600
20522,22122,nết_na,O,1600
20523,22123,thuỳ_mị,O,1600
20524,22124,lắm,O,1600
20525,22125,mà,O,1600
20526,22126,dễ_thương,O,1600
20527,22127,làm_sao,O,1600
20528,22128,đâu,O,1600
20529,22129,á,O,1600
20530,22130,còn,O,1600
20531,22131,em,O,1600
20532,22132,thì,O,1600
20533,22133,tui,O,1600
20534,22134,muốn,O,1600
20535,22135,cho,B-T,1600
20536,22136,vào,I-T,1600
20537,22137,rừng,I-T,1600
20538,22138,sống,I-T,1600
20539,22139,lại,I-T,1600
20540,22140,với,I-T,1600
20541,22141,bản_năng,I-T,1600
20542,22142,của,O,1600
20543,22143,Em,O,1600
20544,22144,mới,O,1600
20545,22145,đúng,O,1600
20546,22147,Ơ,O,1601
20547,22148,buồn,O,1601
20548,22149,thế,O,1601
20549,22150,",",O,1601
20550,22151,nhớ,O,1601
20551,22152,ngiu,O,1601
20552,22153,qaa,O,1601
20553,22155,Ph_Quyền,O,1602
20554,22157,Trịnh_Nam_Long_Bị,O,1603
20555,22158,ngu,B-T,1603
20556,22159,à,O,1603
20557,22160,?,O,1603
20558,22161,Quốc_tịch,O,1603
20559,22162,VN,O,1603
20560,22163,thì,O,1603
20561,22164,vẫn,O,1603
20562,22165,là,O,1603
20563,22166,người,O,1603
20564,22167,VN,O,1603
20565,22168,đi,O,1603
20566,22169,định_cư,O,1603
20567,22170,nước,O,1603
20568,22171,nào,O,1603
20569,22172,kệ,B-T,1603
20570,22173,cha,I-T,1603
20571,22174,ngta,O,1603
20572,22175,?,O,1603
20573,22176,VN,O,1603
20574,22177,chưa,O,1603
20575,22178,cấm,O,1603
20576,22179,thì,O,1603
20577,22180,ông,O,1603
20578,22181,bớt,O,1603
20579,22182,lên_tiếng,O,1603
20580,22183,hộ,O,1603
20581,22184,cái,O,1603
20582,22185,lo,O,1603
20583,22186,chuyện,O,1603
20584,22187,bao_đồng,O,1603
20585,22188,.,O,1603
20586,22189,Thứ,O,1603
20587,22190,ích_kỷ,B-T,1603
20588,22191,cùng,O,1603
20589,22192,là,O,1603
20590,22193,ng,O,1603
20591,22194,VN,O,1603
20592,22195,mà,O,1603
20593,22196,ganh,B-T,1603
20594,22197,nạnh,I-T,1603
20595,22199,Thúi,B-T,1604
20596,22200,nát,I-T,1604
20597,22201,.,O,1604
20598,22203,Countdown,O,1605
20599,22204,cực,O,1605
20600,22205,mạnh,O,1605
20601,22206,=,O,1605
20602,22207,),O,1605
20603,22208,),O,1605
20604,22210,chị,O,1606
20605,22211,có,O,1606
20606,22212,râu,O,1606
20607,22213,haha,O,1606
20608,22215,Nguyễn_Minh_NgỌc,O,1607
20609,22216,đéo,B-T,1607
20610,22217,hiểu,O,1607
20611,22218,sao,O,1607
20612,22219,t,O,1607
20613,22220,nhìn,O,1607
20614,22221,ảnh,O,1607
20615,22222,nào,O,1607
20616,22223,cx,O,1607
20617,22224,thấy,O,1607
20618,22225,chữ,O,1607
20619,22226,lồn,B-T,1607
20620,22228,nghe,O,1608
20621,22229,quả,O,1608
20622,22230,nhạc,O,1608
20623,22231,dạo_đầu,O,1608
20624,22232,ám_ảnh,B-T,1608
20625,22233,vl,B-T,1608
20626,22234,anh,O,1608
20627,22235,ạ,O,1608
20628,22236,:,O,1608
20629,22237,>,O,1608
20630,22238,>,O,1608
20631,22239,mất_ngủ,O,1608
20632,22240,là,O,1608
20633,22241,có,O,1608
20634,22242,thật🤦🏻‍♀️,O,1608
20635,22244,Không,O,1609
20636,22245,ngủ,O,1609
20637,22246,được,O,1609
20638,22247,nữa,O,1609
20639,22248,mới,O,1609
20640,22249,cay,O,1609
20641,22250,:,O,1609
20642,22251,),O,1609
20643,22252,),O,1609
20644,22254,Chui,B-T,1610
20645,22255,nua,O,1610
20646,22256,di,O,1610
20647,22257,co,O,1610
20648,22258,cho,B-T,1610
20649,22259,bo,B-T,1610
20650,22260,tat,I-T,1610
20651,22261,ngua,I-T,1610
20652,22263,Sống,O,1611
20653,22264,như,O,1611
20654,22265,lồn,B-T,1611
20655,22266,ok,O,1611
20656,22268,Toàn,O,1612
20657,22269,"""",O,1612
20658,22270,sửu,B-T,1612
20659,22271,nhi,I-T,1612
20660,22272,"""",O,1612
20661,22274,edit,O,1613
20662,22275,đỉnh,O,1613
20663,22276,thực_sự,O,1613
20664,22278,Troi,O,1614
20665,22279,sao,O,1614
20666,22280,ranh,O,1614
20667,22281,nua,O,1614
20668,22283,Vỡ_nợ,O,1615
20669,22284,cmnđ,B-T,1615
20670,22285,!,O,1615
20671,22286,Đập,B-T,1615
20672,22287,nát,I-T,1615
20673,22288,hết,O,1615
20674,22289,rồi,O,1615
20675,22290,xây,O,1615
20676,22291,lại,O,1615
20677,22292,còn,O,1615
20678,22293,hơn,O,1615
20679,22294,!,O,1615
20680,22296,bệnh_hoạn,B-T,1616
20681,22297,v,B-T,1616
20682,22298,lin,I-T,1616
20683,22300,Nứng,B-T,1617
20684,22301,qá,O,1617
20685,22302,abe,O,1617
20686,22303,ơi,O,1617
20687,22304,:,O,1617
20688,22305,),O,1617
20689,22306,),O,1617
20690,22308,Gọi,O,1618
20691,22309,là,O,1618
20692,22310,báo,O,1618
20693,22311,nhưng,O,1618
20694,22312,chúng,O,1618
20695,22313,là,O,1618
20696,22314,bồi_bút,O,1618
20697,22315,của,O,1618
